用户编码,登录地址,登录失败次数,登录成功率,时间范围分钟,每分钟失败比例,连续失败3次,浏览量真值,浏览量预测值
123,3405803798,14,0.7254901960784313,12559.0,0.0011147384345887412,0,3,3
129,3232235777,5,0.8837209302325582,9502.0,0.0005262050094716902,0,0,0
94,3232235785,18,0.7,9767.0,0.0018429405139756322,0,0,0
157,167772189,10,0.8214285714285714,27325.0,0.00036596523330283625,0,0,0
47,167772207,16,0.7142857142857143,27307.0,0.0005859303475299374,0,0,0
54,2886729738,15,0.6739130434782609,9528.0,0.0015743073047858943,0,0,0
131,3232235818,13,0.7450980392156863,9922.0,0.0013102197137673855,0,0,0
141,3232235796,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
79,167772184,18,0.6896551724137931,12872.0,0.0013983840894965817,0,0,0
118,2886729768,11,0.7962962962962963,9875.0,0.0011139240506329114,0,0,0
124,3232235803,13,0.7547169811320755,9893.0,0.001314060446780552,0,0,0
121,167772189,7,0.86,9601.0,0.0007290907197166961,0,0,0
11,167772206,11,0.7708333333333334,9595.0,0.0011464304325169358,0,0,0
105,2886729764,8,0.8222222222222222,9754.0,0.0008201763379126512,0,0,0
48,167772174,9,0.8085106382978723,9732.0,0.0009247842170160296,0,0,0
25,2886729755,8,0.813953488372093,9889.0,0.000808979674385681,0,0,0
70,3232235781,16,0.7090909090909091,9872.0,0.0016207455429497568,0,0,0
193,167772198,11,0.828125,12945.0,0.0008497489378138278,1,4,4
27,2886729757,14,0.7666666666666667,27367.0,0.0005115650235685314,1,4,4
159,167772193,6,0.8695652173913043,8742.0,0.0006863417982155113,0,0,0
151,2886729759,10,0.782608695652174,27155.0,0.0003682563063892469,0,0,0
154,167772191,11,0.828125,9764.0,0.0011265874641540352,0,0,0
13,3232235818,14,0.6956521739130435,9381.0,0.0014923782112781154,0,0,0
111,3232235790,7,0.8292682926829268,27289.0,0.0002565136135439188,0,0,0
11,3405803803,11,0.7708333333333334,9595.0,0.0011464304325169358,0,3,3
53,2886729733,11,0.7884615384615384,9972.0,0.001103088648215002,0,0,0
175,3405803818,8,0.8571428571428571,9244.0,0.0008654262224145391,0,3,3
76,3405803823,12,0.7647058823529411,9936.0,0.0012077294685990338,0,3,3
164,3232235813,5,0.8717948717948718,9695.0,0.0005157297576070139,0,0,0
130,2886729745,11,0.8070175438596491,9777.0,0.0011250894957553442,0,0,0
125,167772163,13,0.75,9736.0,0.0013352506162695153,0,0,0
101,2886729755,11,0.78,9615.0,0.0011440457618304733,0,0,0
143,3405803795,10,0.75,9352.0,0.00106928999144568,0,3,3
172,3232235818,7,0.875,27241.0,0.0002569656033185272,0,0,0
135,2886729772,9,0.8615384615384616,9957.0,0.0009038867128653209,0,0,0
43,3232235823,7,0.825,9161.0,0.0007641087217552669,0,0,0
178,3232235822,5,0.8809523809523809,9657.0,0.0005177591384487936,0,0,0
85,167772185,12,0.7931034482758621,9777.0,0.00122737035900583,0,0,0
148,3232235787,10,0.84375,26864.0,0.00037224538415723646,0,0,0
173,167772167,21,0.6440677966101694,12876.0,0.0016309412861137,0,0,0
154,3232235788,11,0.828125,9764.0,0.0011265874641540352,0,0,0
172,2886729765,7,0.875,27241.0,0.0002569656033185272,0,0,0
109,3232235793,18,0.7049180327868853,9926.0,0.0018134193028410237,0,0,0
146,3232235824,15,0.7169811320754716,27273.0,0.0005499945000549994,0,0,0
189,3232235820,8,0.8367346938775511,12849.0,0.0006226165460347109,1,4,4
0,3232235815,26,0.48,49.0,0.5306122448979592,1,1,1
100,167772192,13,0.7547169811320755,27380.0,0.0004747991234477721,0,0,0
155,2886729772,19,0.6346153846153846,9614.0,0.001976284584980237,0,0,0
13,167772179,14,0.6956521739130435,9381.0,0.0014923782112781154,0,0,0
83,3232235810,15,0.7457627118644068,9533.0,0.001573481590265394,0,0,0
5,3232235790,11,0.7924528301886793,12551.0,0.0008764241893076249,0,0,0
18,2886729730,6,0.8823529411764706,9826.0,0.0006106248727864848,0,0,0
5,2886729738,11,0.7924528301886793,12551.0,0.0008764241893076249,0,0,0
77,3405803806,12,0.7446808510638298,27120.0,0.0004424778761061947,0,3,3
126,2886729762,11,0.7962962962962963,12848.0,0.0008561643835616438,0,0,0
149,3405803818,10,0.8387096774193549,12804.0,0.000781005935645111,0,3,3
175,167772209,8,0.8571428571428571,9244.0,0.0008654262224145391,0,0,0
91,3232235813,13,0.74,12770.0,0.0010180109631949884,0,0,0
139,3405803794,14,0.7307692307692307,27268.0,0.0005134223265365997,0,3,3
155,3232235779,19,0.6346153846153846,9614.0,0.001976284584980237,0,0,0
58,2886729769,17,0.6792452830188679,12734.0,0.001335008638291189,1,4,4
14,167772178,11,0.8135593220338984,27049.0,0.00040666937779585197,0,0,0
128,3405803804,15,0.7794117647058824,27327.0,0.0005489076737292787,0,3,3
125,167772205,13,0.75,9736.0,0.0013352506162695153,0,0,0
110,167772186,19,0.6935483870967742,12739.0,0.0014914828479472486,0,0,0
195,167772192,6,0.9032258064516129,9795.0,0.0006125574272588055,0,0,0
185,2886729732,9,0.847457627118644,9800.0,0.0009183673469387755,0,0,0
116,2886729752,9,0.7906976744186046,9812.0,0.0009172441907867916,0,0,0
68,3405803782,11,0.7708333333333334,9273.0,0.0011862396204033216,0,3,3
159,3405803823,6,0.8695652173913043,8742.0,0.0006863417982155113,0,3,3
137,167772170,12,0.7551020408163265,9785.0,0.0012263668880940215,0,0,0
123,3232235801,14,0.7254901960784313,12559.0,0.0011147384345887412,0,0,0
117,167772178,19,0.7076923076923077,12819.0,0.0014821748966378032,0,0,0
45,2886729732,18,0.7,27315.0,0.0006589785831960461,0,0,0
27,167772161,14,0.7666666666666667,27367.0,0.0005115650235685314,0,0,0
160,2886729773,12,0.8309859154929577,27384.0,0.00043821209465381246,0,0,0
76,3232235779,12,0.7647058823529411,9936.0,0.0012077294685990338,0,0,0
119,3405803798,12,0.7551020408163265,9947.0,0.0012063938876043028,0,3,3
197,2886729732,8,0.8260869565217391,27342.0,0.0002925901543413064,0,0,0
150,2886729746,5,0.9038461538461539,9652.0,0.0005180273518441774,0,0,0
11,3232235788,11,0.7708333333333334,9595.0,0.0011464304325169358,0,0,0
142,167772192,7,0.8771929824561403,9555.0,0.0007326007326007326,0,0,0
29,2886729776,18,0.7049180327868853,12846.0,0.0014012143858010276,0,0,0
101,3232235791,11,0.78,9615.0,0.0011440457618304733,0,0,0
132,167772204,10,0.8484848484848485,9243.0,0.0010818998160770314,0,0,0
28,167772188,19,0.6833333333333333,27314.0,0.0006956139708574358,0,0,0
108,2886729743,14,0.7407407407407407,9598.0,0.0014586372160866848,0,0,0
145,3232235797,2,0.9487179487179487,9843.0,0.000203190084323885,0,0,0
168,167772173,21,0.631578947368421,12922.0,0.0016251354279523294,0,0,0
21,2886729768,12,0.8064516129032258,9892.0,0.001213101496158512,0,0,0
45,3232235794,18,0.7,27315.0,0.0006589785831960461,0,0,0
191,167772208,8,0.8,9016.0,0.0008873114463176575,0,0,0
175,3232235798,8,0.8571428571428571,9244.0,0.0008654262224145391,0,0,0
37,2886729741,13,0.7045454545454546,9344.0,0.0013912671232876712,0,0,0
35,167772197,9,0.7954545454545454,26868.0,0.00033497096918267083,0,0,0
7,3405803809,15,0.7115384615384616,27133.0,0.000552832344377695,0,3,3
20,2886729764,13,0.7592592592592593,27308.0,0.0004760509740735316,0,0,0
103,167772167,10,0.8181818181818182,9101.0,0.001098780353807274,0,0,0
26,167772185,8,0.813953488372093,9762.0,0.0008195041999590248,0,0,0
79,2886729754,18,0.6896551724137931,12872.0,0.0013983840894965817,0,0,0
181,3232235804,13,0.7636363636363637,27287.0,0.0004764173415912339,0,0,0
178,3405803802,5,0.8809523809523809,9657.0,0.0005177591384487936,0,3,3
16,2886729764,7,0.8627450980392157,9619.0,0.0007277263748830439,0,0,0
141,3405803777,7,0.8852459016393442,9787.0,0.0007152344947379177,0,3,3
49,167772189,10,0.8148148148148148,27111.0,0.00036885397071299473,0,0,0
64,3405803789,8,0.8490566037735849,9681.0,0.000826360913128809,0,3,3
51,3405803799,8,0.8490566037735849,27364.0,0.00029235491887151,0,3,3
167,3232235792,7,0.8813559322033898,9703.0,0.0007214263629805215,0,0,0
3,3232235788,11,0.75,9056.0,0.0012146643109540636,0,0,0
200,167772167,15,0.7321428571428571,9646.0,0.0015550487248600455,0,0,0
26,2886729753,8,0.813953488372093,9762.0,0.0008195041999590248,0,0,0
134,3232235825,9,0.8301886792452831,9756.0,0.0009225092250922509,0,0,0
97,3232235815,16,0.7142857142857143,12911.0,0.0012392533498567114,0,0,0
58,3232235804,17,0.6792452830188679,12734.0,0.001335008638291189,0,0,0
84,2886729762,10,0.8,9559.0,0.001046134532900931,0,0,0
22,3405803792,9,0.7428571428571429,9317.0,0.0009659761725877428,0,3,3
131,3232235823,13,0.7450980392156863,9922.0,0.0013102197137673855,0,0,0
69,2886729743,13,0.7547169811320755,9717.0,0.0013378614798806217,0,0,0
63,3405803805,10,0.75,27133.0,0.00036855489625179673,0,3,3
35,2886729764,9,0.7954545454545454,26868.0,0.00033497096918267083,0,0,0
52,3405803814,7,0.8653846153846154,9918.0,0.0007057874571486187,0,3,3
151,167772191,10,0.782608695652174,27155.0,0.0003682563063892469,0,0,0
4,3232235815,15,0.6341463414634146,12630.0,0.0011876484560570072,0,0,0
14,2886729743,11,0.8135593220338984,27049.0,0.00040666937779585197,0,0,0
35,3232235818,9,0.7954545454545454,26868.0,0.00033497096918267083,0,0,0
137,3232235807,12,0.7551020408163265,9785.0,0.0012263668880940215,0,0,0
13,3232235795,14,0.6956521739130435,9381.0,0.0014923782112781154,0,0,0
82,167772161,9,0.8235294117647058,9635.0,0.000934094447327452,0,0,0
51,2886729748,8,0.8490566037735849,27364.0,0.00029235491887151,0,0,0
120,2886729748,11,0.7659574468085106,27119.0,0.0004056196762417493,0,0,0
141,167772178,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
200,2886729730,15,0.7321428571428571,9646.0,0.0015550487248600455,0,0,0
92,3405803801,14,0.7083333333333334,9925.0,0.0014105793450881613,0,3,3
123,167772173,14,0.7254901960784313,12559.0,0.0011147384345887412,0,0,0
147,3405803822,12,0.7647058823529411,9404.0,0.0012760527435133986,0,3,3
193,2886729747,11,0.828125,12945.0,0.0008497489378138278,0,0,0
77,3405803824,12,0.7446808510638298,27120.0,0.0004424778761061947,0,3,3
190,2886729776,18,0.7096774193548387,9501.0,0.001894537417113988,0,0,0
56,3405803791,16,0.7333333333333333,12896.0,0.0012406947890818859,0,3,3
169,3405803821,9,0.8,9469.0,0.0009504699545886577,0,3,3
117,3232235777,19,0.7076923076923077,12819.0,0.0014821748966378032,0,0,0
135,2886729774,9,0.8615384615384616,9957.0,0.0009038867128653209,0,0,0
52,2886729776,7,0.8653846153846154,9918.0,0.0007057874571486187,0,0,0
176,3232235799,7,0.86,9572.0,0.0007312996239030506,0,0,0
160,2886729736,12,0.8309859154929577,27384.0,0.00043821209465381246,0,0,0
186,3405803817,9,0.8085106382978723,9363.0,0.0009612303748798462,0,3,3
171,3232235821,15,0.75,9808.0,0.0015293637846655792,0,0,0
8,3232235801,5,0.9056603773584906,9872.0,0.000506482982171799,0,0,0
51,3232235813,8,0.8490566037735849,27364.0,0.00029235491887151,0,0,0
45,2886729732,18,0.7,27315.0,0.0006589785831960461,0,0,0
129,2886729769,5,0.8837209302325582,9502.0,0.0005262050094716902,0,0,0
191,3405803780,8,0.8,9016.0,0.0008873114463176575,0,3,3
196,3405803799,14,0.7083333333333334,12752.0,0.001097867001254705,0,3,3
131,3232235793,13,0.7450980392156863,9922.0,0.0013102197137673855,0,0,0
53,167772168,11,0.7884615384615384,9972.0,0.001103088648215002,0,0,0
29,3232235820,18,0.7049180327868853,12846.0,0.0014012143858010276,1,4,4
181,2886729729,13,0.7636363636363637,27287.0,0.0004764173415912339,0,0,0
88,3232235813,15,0.6875,26036.0,0.0005761253648793978,0,0,0
81,3232235813,26,0.543859649122807,12949.0,0.0020078770561433317,0,0,0
149,3232235784,10,0.8387096774193549,12804.0,0.000781005935645111,1,4,4
113,167772190,12,0.7777777777777778,12964.0,0.0009256402344955261,0,0,0
38,3405803785,6,0.8604651162790697,8359.0,0.0007177892092355545,0,3,3
91,3405803787,13,0.74,12770.0,0.0010180109631949884,0,3,3
176,2886729736,7,0.86,9572.0,0.0007312996239030506,0,0,0
147,167772191,12,0.7647058823529411,9404.0,0.0012760527435133986,0,0,0
184,2886729735,19,0.6984126984126984,27259.0,0.0006970174988077333,1,4,4
130,3405803802,11,0.8070175438596491,9777.0,0.0011250894957553442,0,3,3
26,3232235813,8,0.813953488372093,9762.0,0.0008195041999590248,0,0,0
57,2886729773,24,0.625,26972.0,0.0008898116565327006,0,0,0
155,3405803794,19,0.6346153846153846,9614.0,0.001976284584980237,0,3,3
8,2886729743,5,0.9056603773584906,9872.0,0.000506482982171799,0,0,0
95,3325256734,14,0.7142857142857143,26406.0,0.0005301825342725138,1,5,5
112,3405803803,8,0.8431372549019608,9757.0,0.0008199241570154761,0,3,3
26,3232235787,8,0.813953488372093,9762.0,0.0008195041999590248,0,0,0
21,167772193,12,0.8064516129032258,9892.0,0.001213101496158512,0,0,0
152,3232235813,11,0.78,12852.0,0.0008558979147214441,1,4,4
195,167772192,6,0.9032258064516129,9795.0,0.0006125574272588055,0,0,0
195,3232235811,6,0.9032258064516129,9795.0,0.0006125574272588055,0,0,0
182,3405803816,13,0.7346938775510204,9158.0,0.0014195239135182355,0,3,3
196,2886729741,14,0.7083333333333334,12752.0,0.001097867001254705,0,0,0
181,2886729772,13,0.7636363636363637,27287.0,0.0004764173415912339,0,0,0
63,3232235780,10,0.75,27133.0,0.00036855489625179673,0,0,0
186,167772183,9,0.8085106382978723,9363.0,0.0009612303748798462,0,0,0
16,167772197,7,0.8627450980392157,9619.0,0.0007277263748830439,0,0,0
9,3405803802,7,0.8333333333333334,9494.0,0.0007373077733305245,0,3,3
85,3405803797,12,0.7931034482758621,9777.0,0.00122737035900583,0,3,3
157,3232235787,10,0.8214285714285714,27325.0,0.00036596523330283625,0,0,0
109,2886729766,18,0.7049180327868853,9926.0,0.0018134193028410237,0,0,0
200,3232235779,15,0.7321428571428571,9646.0,0.0015550487248600455,0,0,0
42,3232235778,12,0.76,27274.0,0.0004399794676248442,0,0,0
91,2886729769,13,0.74,12770.0,0.0010180109631949884,0,0,0
109,3232235795,18,0.7049180327868853,9926.0,0.0018134193028410237,0,0,0
155,167772172,19,0.6346153846153846,9614.0,0.001976284584980237,0,0,0
0,3405803779,26,0.48,49.0,0.5306122448979592,1,2,2
76,167772183,12,0.7647058823529411,9936.0,0.0012077294685990338,0,0,0
56,167772186,16,0.7333333333333333,12896.0,0.0012406947890818859,0,0,0
154,167772206,11,0.828125,9764.0,0.0011265874641540352,0,0,0
106,3232235807,9,0.7804878048780488,9599.0,0.0009375976664235858,0,0,0
156,167772186,15,0.7058823529411765,9745.0,0.0015392508978963571,0,0,0
108,3405803787,14,0.7407407407407407,9598.0,0.0014586372160866848,0,3,3
82,3405803814,9,0.8235294117647058,9635.0,0.000934094447327452,0,3,3
106,2886729751,9,0.7804878048780488,9599.0,0.0009375976664235858,0,0,0
72,3232235794,12,0.7818181818181819,12700.0,0.0009448818897637795,0,0,0
29,3405803798,18,0.7049180327868853,12846.0,0.0014012143858010276,0,3,3
135,167772192,9,0.8615384615384616,9957.0,0.0009038867128653209,0,0,0
28,3405803787,19,0.6833333333333333,27314.0,0.0006956139708574358,0,3,3
125,2886729759,13,0.75,9736.0,0.0013352506162695153,0,0,0
25,3405803819,8,0.813953488372093,9889.0,0.000808979674385681,0,3,3
168,2886729749,21,0.631578947368421,12922.0,0.0016251354279523294,0,0,0
166,2886729749,15,0.7,26933.0,0.0005569375858612112,0,0,0
73,3232235803,18,0.6727272727272727,12433.0,0.0014477599935655112,0,0,0
128,3232235820,15,0.7794117647058824,27327.0,0.0005489076737292787,0,0,0
188,3232235821,11,0.7884615384615384,9814.0,0.0011208477684939882,0,0,0
7,3405803784,15,0.7115384615384616,27133.0,0.000552832344377695,0,3,3
65,2886729775,6,0.8421052631578947,9466.0,0.0006338474540460595,0,0,0
197,167772190,8,0.8260869565217391,27342.0,0.0002925901543413064,0,0,0
133,3232235813,6,0.8636363636363636,9805.0,0.0006119326874043855,0,0,0
128,3232235825,15,0.7794117647058824,27327.0,0.0005489076737292787,0,0,0
106,2886729768,9,0.7804878048780488,9599.0,0.0009375976664235858,0,0,0
113,2886729759,12,0.7777777777777778,12964.0,0.0009256402344955261,0,0,0
102,3232235780,11,0.7924528301886793,9686.0,0.0011356597150526534,0,0,0
149,3405803823,10,0.8387096774193549,12804.0,0.000781005935645111,0,3,3
124,3405803784,13,0.7547169811320755,9893.0,0.001314060446780552,0,3,3
190,167772198,18,0.7096774193548387,9501.0,0.001894537417113988,0,0,0
18,167772186,6,0.8823529411764706,9826.0,0.0006106248727864848,0,0,0
132,2886729759,10,0.8484848484848485,9243.0,0.0010818998160770314,0,0,0
115,167772193,10,0.7872340425531915,9148.0,0.0010931351114997813,0,0,0
127,167772165,10,0.8148148148148148,12943.0,0.0007726184037703778,0,0,0
186,3232235791,9,0.8085106382978723,9363.0,0.0009612303748798462,0,0,0
150,167772189,5,0.9038461538461539,9652.0,0.0005180273518441774,0,0,0
191,3232235791,8,0.8,9016.0,0.0008873114463176575,0,0,0
147,167772173,12,0.7647058823529411,9404.0,0.0012760527435133986,0,0,0
75,2886729747,8,0.84,9454.0,0.0008462026655383964,0,0,0
54,2886729745,15,0.6739130434782609,9528.0,0.0015743073047858943,0,0,0
87,167772190,11,0.75,12915.0,0.0008517228029423151,0,0,0
40,167772190,13,0.75,26760.0,0.0004857997010463378,0,0,0
42,3232235804,12,0.76,27274.0,0.0004399794676248442,0,0,0
158,167772195,9,0.8125,9205.0,0.000977729494839761,0,0,0
133,2886729760,6,0.8636363636363636,9805.0,0.0006119326874043855,0,0,0
133,2886729730,6,0.8636363636363636,9805.0,0.0006119326874043855,0,0,0
198,3405803794,10,0.7619047619047619,9681.0,0.0010329511414110112,0,3,3
111,167772181,7,0.8292682926829268,27289.0,0.0002565136135439188,0,0,0
32,2886729736,17,0.7384615384615385,12835.0,0.0013245033112582781,0,0,0
32,3405803814,17,0.7384615384615385,12835.0,0.0013245033112582781,1,5,5
42,3405803813,12,0.76,27274.0,0.0004399794676248442,0,3,3
79,2886729769,18,0.6896551724137931,12872.0,0.0013983840894965817,0,0,0
117,3405803787,19,0.7076923076923077,12819.0,0.0014821748966378032,0,3,3
149,167772205,10,0.8387096774193549,12804.0,0.000781005935645111,0,0,0
5,167772187,11,0.7924528301886793,12551.0,0.0008764241893076249,0,0,0
119,3232235787,12,0.7551020408163265,9947.0,0.0012063938876043028,0,0,0
73,167772188,18,0.6727272727272727,12433.0,0.0014477599935655112,0,0,0
31,3232235791,15,0.7692307692307693,12758.0,0.0011757328734911428,0,0,0
50,3405803781,7,0.8627450980392157,27299.0,0.00025641964907139453,0,3,3
170,3405803803,16,0.6363636363636364,9563.0,0.0016731151312349682,0,3,3
80,3232235781,2,0.96,9914.0,0.00020173492031470649,0,0,0
165,2886729747,12,0.7818181818181819,27057.0,0.00044350814946224635,0,0,0
184,167772183,19,0.6984126984126984,27259.0,0.0006970174988077333,0,0,0
121,2886729744,7,0.86,9601.0,0.0007290907197166961,0,0,0
163,2886729764,11,0.78,9403.0,0.0011698394129533128,0,0,0
200,2886729743,15,0.7321428571428571,9646.0,0.0015550487248600455,0,0,0
193,2886729758,11,0.828125,12945.0,0.0008497489378138278,0,0,0
167,2886729732,7,0.8813559322033898,9703.0,0.0007214263629805215,0,0,0
45,167772178,18,0.7,27315.0,0.0006589785831960461,0,0,0
93,3405803803,13,0.7868852459016393,9499.0,0.001368565112117065,0,3,3
178,2886729757,5,0.8809523809523809,9657.0,0.0005177591384487936,0,0,0
31,3405803799,15,0.7692307692307693,12758.0,0.0011757328734911428,1,5,5
27,3232235791,14,0.7666666666666667,27367.0,0.0005115650235685314,0,0,0
118,2886729775,11,0.7962962962962963,9875.0,0.0011139240506329114,0,0,0
173,2886729746,21,0.6440677966101694,12876.0,0.0016309412861137,0,0,0
10,2886729732,11,0.7924528301886793,9296.0,0.0011833046471600688,0,0,0
132,2886729731,10,0.8484848484848485,9243.0,0.0010818998160770314,0,0,0
185,3405803797,9,0.847457627118644,9800.0,0.0009183673469387755,0,3,3
11,3232235780,11,0.7708333333333334,9595.0,0.0011464304325169358,0,0,0
160,3232235810,12,0.8309859154929577,27384.0,0.00043821209465381246,0,0,0
18,2886729751,6,0.8823529411764706,9826.0,0.0006106248727864848,0,0,0
80,2886729769,2,0.96,9914.0,0.00020173492031470649,0,0,0
122,2886729739,7,0.8870967741935484,9787.0,0.0007152344947379177,0,0,0
23,167772206,8,0.8571428571428571,9650.0,0.0008290155440414508,0,0,0
44,3232235810,15,0.7115384615384616,9820.0,0.0015274949083503055,0,0,0
172,2886729730,7,0.875,27241.0,0.0002569656033185272,0,0,0
3,3405803822,11,0.75,9056.0,0.0012146643109540636,0,3,3
85,3232235787,12,0.7931034482758621,9777.0,0.00122737035900583,0,0,0
54,3405803785,15,0.6739130434782609,9528.0,0.0015743073047858943,0,3,3
182,3405803807,13,0.7346938775510204,9158.0,0.0014195239135182355,0,3,3
156,3405803816,15,0.7058823529411765,9745.0,0.0015392508978963571,0,3,3
67,2886729775,7,0.7941176470588235,9815.0,0.0007131940906775344,0,0,0
47,3405803784,16,0.7142857142857143,27307.0,0.0005859303475299374,0,3,3
124,2886729747,13,0.7547169811320755,9893.0,0.001314060446780552,0,0,0
15,3232235782,13,0.6486486486486487,12510.0,0.0010391686650679456,0,0,0
125,167772172,13,0.75,9736.0,0.0013352506162695153,0,0,0
174,3405803820,11,0.7608695652173914,9536.0,0.001153523489932886,0,3,3
194,3232235809,13,0.7346938775510204,12936.0,0.001004947433518862,0,0,0
121,167772166,7,0.86,9601.0,0.0007290907197166961,0,0,0
109,2886729731,18,0.7049180327868853,9926.0,0.0018134193028410237,0,0,0
70,3405803779,16,0.7090909090909091,9872.0,0.0016207455429497568,0,3,3
0,167772196,26,0.48,49.0,0.5306122448979592,1,1,1
101,2886729776,11,0.78,9615.0,0.0011440457618304733,0,0,0
172,3232235816,7,0.875,27241.0,0.0002569656033185272,0,0,0
0,3232235802,26,0.48,49.0,0.5306122448979592,1,1,1
37,2886729750,13,0.7045454545454546,9344.0,0.0013912671232876712,0,0,0
48,2886729739,9,0.8085106382978723,9732.0,0.0009247842170160296,0,0,0
125,167772199,13,0.75,9736.0,0.0013352506162695153,0,0,0
85,167772204,12,0.7931034482758621,9777.0,0.00122737035900583,0,0,0
106,3232235777,9,0.7804878048780488,9599.0,0.0009375976664235858,0,0,0
104,3232235784,11,0.8450704225352113,19279.0,0.0005705690129156076,0,0,0
61,167772194,14,0.6818181818181818,9718.0,0.0014406256431364478,0,0,0
24,3232235806,11,0.75,9918.0,0.0011090945755192578,0,0,0
108,167772162,14,0.7407407407407407,9598.0,0.0014586372160866848,0,0,0
61,3232235812,14,0.6818181818181818,9718.0,0.0014406256431364478,0,0,0
37,2886729733,13,0.7045454545454546,9344.0,0.0013912671232876712,0,0,0
140,3232235822,8,0.8431372549019608,9326.0,0.0008578168561012224,0,0,0
137,3405803803,12,0.7551020408163265,9785.0,0.0012263668880940215,0,3,3
154,2886729773,11,0.828125,9764.0,0.0011265874641540352,0,0,0
10,167772182,11,0.7924528301886793,9296.0,0.0011833046471600688,0,0,0
171,167772171,15,0.75,9808.0,0.0015293637846655792,0,0,0
5,167772208,11,0.7924528301886793,12551.0,0.0008764241893076249,0,0,0
138,2886729741,9,0.82,9504.0,0.000946969696969697,0,0,0
87,167772187,11,0.75,12915.0,0.0008517228029423151,0,0,0
149,3405803796,10,0.8387096774193549,12804.0,0.000781005935645111,0,3,3
135,2886729746,9,0.8615384615384616,9957.0,0.0009038867128653209,0,0,0
172,3232235820,7,0.875,27241.0,0.0002569656033185272,0,0,0
141,2886729743,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
188,3405803796,11,0.7884615384615384,9814.0,0.0011208477684939882,0,3,3
134,3232235790,9,0.8301886792452831,9756.0,0.0009225092250922509,0,0,0
177,3405803786,11,0.75,26627.0,0.0004131145078303977,0,3,3
107,3232235809,14,0.7454545454545455,27016.0,0.0005182114302635475,0,0,0
182,3232235804,13,0.7346938775510204,9158.0,0.0014195239135182355,0,0,0
140,3405803793,8,0.8431372549019608,9326.0,0.0008578168561012224,0,3,3
34,167772199,11,0.7608695652173914,9875.0,0.0011139240506329114,0,0,0
22,2886729755,9,0.7428571428571429,9317.0,0.0009659761725877428,0,0,0
102,3232235799,11,0.7924528301886793,9686.0,0.0011356597150526534,0,0,0
138,3232235815,9,0.82,9504.0,0.000946969696969697,0,0,0
84,2886729767,10,0.8,9559.0,0.001046134532900931,0,0,0
47,3405803817,16,0.7142857142857143,27307.0,0.0005859303475299374,0,3,3
167,167772172,7,0.8813559322033898,9703.0,0.0007214263629805215,0,0,0
189,167772169,8,0.8367346938775511,12849.0,0.0006226165460347109,0,0,0
127,3405803795,10,0.8148148148148148,12943.0,0.0007726184037703778,0,3,3
150,3405803798,5,0.9038461538461539,9652.0,0.0005180273518441774,0,3,3
23,3405803779,8,0.8571428571428571,9650.0,0.0008290155440414508,0,3,3
141,2886729761,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
126,3405803796,11,0.7962962962962963,12848.0,0.0008561643835616438,0,3,3
169,3405803783,9,0.8,9469.0,0.0009504699545886577,0,3,3
121,3232235806,7,0.86,9601.0,0.0007290907197166961,0,0,0
39,167772171,11,0.7924528301886793,9757.0,0.0011273957158962795,0,0,0
8,167772161,5,0.9056603773584906,9872.0,0.000506482982171799,0,0,0
192,3232235783,13,0.8,9823.0,0.001323424615697852,0,0,0
46,3232235790,13,0.723404255319149,9973.0,0.0013035195026571743,0,0,0
130,3232235788,11,0.8070175438596491,9777.0,0.0011250894957553442,0,0,0
163,3232235779,11,0.78,9403.0,0.0011698394129533128,0,0,0
36,3405803818,12,0.7391304347826086,9480.0,0.0012658227848101266,0,3,3
109,167772201,18,0.7049180327868853,9926.0,0.0018134193028410237,0,0,0
89,3405803819,10,0.8,9797.0,0.0010207206287639074,0,3,3
45,167772171,18,0.7,27315.0,0.0006589785831960461,0,0,0
59,3232235788,12,0.7142857142857143,9303.0,0.0012899064817800709,0,0,0
129,2886729768,5,0.8837209302325582,9502.0,0.0005262050094716902,0,0,0
180,167772170,14,0.7254901960784313,12705.0,0.0011019283746556473,0,0,0
108,3232235815,14,0.7407407407407407,9598.0,0.0014586372160866848,0,0,0
117,2886729732,19,0.7076923076923077,12819.0,0.0014821748966378032,0,0,0
196,3232235812,14,0.7083333333333334,12752.0,0.001097867001254705,0,0,0
173,2886729746,21,0.6440677966101694,12876.0,0.0016309412861137,1,4,4
6,167772184,8,0.8367346938775511,12963.0,0.0006171410938825889,0,0,0
154,3232235824,11,0.828125,9764.0,0.0011265874641540352,0,0,0
177,167772182,11,0.75,26627.0,0.0004131145078303977,0,0,0
50,2886729770,7,0.8627450980392157,27299.0,0.00025641964907139453,0,0,0
95,167772163,14,0.7142857142857143,26406.0,0.0005301825342725138,0,0,0
195,3232235786,6,0.9032258064516129,9795.0,0.0006125574272588055,0,0,0
200,3405803815,15,0.7321428571428571,9646.0,0.0015550487248600455,0,3,3
6,3405803785,8,0.8367346938775511,12963.0,0.0006171410938825889,0,3,3
147,2886729753,12,0.7647058823529411,9404.0,0.0012760527435133986,0,0,0
57,3232235800,24,0.625,26972.0,0.0008898116565327006,0,0,0
24,3232235789,11,0.75,9918.0,0.0011090945755192578,0,0,0
