用户ID,登录时间,登录地址,登录资源,登录结果,登录成功,时间差,登录小时,规则异常,异常类型,登录失败次数,登录成功率,平均登录间隔,模型异常,是否异常
user66,2023-01-07 04:22:00,203.0.113.39,server3,success,1,29580.0,4,1,"固定频率多账号尝试, 非正常源地址登录",-1.5643921391396858,1.3111618817226915,-0.18117621178130086,-1,1
user66,2023-01-07 07:28:00,172.16.0.33,server2,success,1,11160.0,7,1,固定频率多账号尝试,-1.5643921391396858,1.3111618817226915,-0.18117621178130086,-1,1
user66,2023-01-07 16:32:00,192.168.1.9,server3,success,1,32640.0,16,1,固定频率多账号尝试,-1.5643921391396858,1.3111618817226915,-0.18117621178130086,-1,1
user66,2023-01-07 17:01:00,172.16.0.38,server3,success,1,1740.0,17,1,固定频率多账号尝试,-1.5643921391396858,1.3111618817226915,-0.18117621178130086,-1,1
user66,2023-01-07 18:58:00,192.168.1.45,server3,success,1,7020.0,18,1,固定频率多账号尝试,-1.5643921391396858,1.3111618817226915,-0.18117621178130086,-1,1
user67,2023-01-01 05:22:00,192.168.1.2,server1,success,1,,5,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-01 06:44:00,203.0.113.1,server2,success,1,4920.0,6,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-01 07:28:00,192.168.1.3,server1,success,1,2640.0,7,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-01 09:15:00,172.16.0.19,server3,success,1,6420.0,9,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-01 10:54:00,203.0.113.16,server3,success,1,5940.0,10,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-01 14:48:00,203.0.113.1,server3,failure,0,14040.0,14,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-01 15:22:00,192.168.1.14,server1,success,1,2040.0,15,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-01 17:24:00,10.0.0.7,server3,success,1,7320.0,17,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-01 19:35:00,10.0.0.20,server1,success,1,7860.0,19,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-02 00:07:00,10.0.0.37,server1,failure,0,16320.0,0,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-02 04:36:00,203.0.113.31,server1,failure,0,16140.0,4,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-02 06:09:00,203.0.113.24,server3,failure,0,5580.0,6,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-02 09:56:00,203.0.113.40,server2,success,1,13620.0,9,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-02 10:23:00,203.0.113.36,server3,success,1,1620.0,10,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-02 13:26:00,203.0.113.46,server1,success,1,10980.0,13,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-02 22:42:00,203.0.113.36,server1,success,1,33360.0,22,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-03 05:10:00,10.0.0.42,server2,success,1,23280.0,5,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-03 16:27:00,203.0.113.38,server2,success,1,40620.0,16,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-03 19:44:00,172.16.0.40,server1,failure,0,11820.0,19,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-03 19:57:00,172.16.0.4,server2,success,1,780.0,19,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 01:21:00,10.0.0.27,server3,success,1,19440.0,1,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 02:24:00,203.0.113.33,server1,failure,0,3780.0,2,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 02:25:00,10.0.0.36,server2,failure,0,60.0,2,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 07:11:00,172.16.0.14,server2,success,1,17160.0,7,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 07:20:00,192.168.1.28,server3,success,1,540.0,7,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 09:25:00,172.16.0.2,server3,success,1,7500.0,9,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 09:57:00,172.16.0.44,server3,success,1,1920.0,9,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 10:24:00,192.168.1.41,server2,success,1,1620.0,10,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 12:16:00,203.0.113.45,server3,success,1,6720.0,12,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 12:39:00,172.16.0.35,server2,success,1,1380.0,12,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-04 13:53:00,192.168.1.26,server2,failure,0,4440.0,13,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-05 03:10:00,192.168.1.40,server1,success,1,47820.0,3,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-05 04:51:00,10.0.0.8,server1,failure,0,6060.0,4,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-05 07:16:00,203.0.113.28,server2,success,1,8700.0,7,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-05 18:58:00,10.0.0.49,server3,failure,0,42120.0,18,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-05 20:20:00,203.0.113.40,server2,failure,0,4920.0,20,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-06 00:02:00,203.0.113.49,server1,success,1,13320.0,0,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-06 00:07:00,172.16.0.43,server3,success,1,300.0,0,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-06 03:04:00,10.0.0.44,server2,success,1,10620.0,3,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-06 04:44:00,10.0.0.44,server1,success,1,6000.0,4,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-06 10:27:00,192.168.1.21,server3,success,1,20580.0,10,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-06 11:23:00,203.0.113.35,server2,success,1,3360.0,11,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-06 12:35:00,10.0.0.16,server3,success,1,4320.0,12,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-06 16:08:00,203.0.113.33,server3,failure,0,12780.0,16,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-06 17:23:00,172.16.0.13,server1,success,1,4500.0,17,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-07 01:01:00,10.0.0.33,server1,success,1,27480.0,1,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-07 04:54:00,192.168.1.29,server3,success,1,13980.0,4,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-07 05:02:00,203.0.113.37,server1,success,1,480.0,5,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-07 10:45:00,172.16.0.49,server3,success,1,20580.0,10,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-07 12:47:00,10.0.0.35,server2,success,1,7320.0,12,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-07 12:55:00,10.0.0.21,server2,success,1,480.0,12,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-07 14:37:00,172.16.0.31,server3,success,1,6120.0,14,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-07 16:35:00,192.168.1.32,server1,success,1,7080.0,16,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-07 20:17:00,192.168.1.48,server2,success,1,13320.0,20,1,固定频率多账号尝试,0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user67,2023-01-20 00:19:00,198.51.100.20,server1,success,1,1051320.0,0,1,"固定频率多账号尝试, 非正常源地址登录",0.11072181806696389,0.06795657715746035,1.553471158537255,1,1
user68,2023-01-01 07:45:00,192.168.1.34,server2,failure,0,,7,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-01 13:52:00,203.0.113.29,server1,success,1,22020.0,13,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-01 19:26:00,172.16.0.35,server2,success,1,20040.0,19,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-02 01:04:00,10.0.0.24,server2,success,1,20280.0,1,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-02 04:32:00,203.0.113.40,server1,success,1,12480.0,4,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-02 09:13:00,10.0.0.46,server1,failure,0,16860.0,9,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-02 10:58:00,172.16.0.49,server3,success,1,6300.0,10,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-02 11:50:00,203.0.113.32,server2,success,1,3120.0,11,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-02 13:43:00,203.0.113.11,server2,success,1,6780.0,13,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-02 15:27:00,203.0.113.47,server2,success,1,6240.0,15,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-02 18:48:00,192.168.1.45,server1,success,1,12060.0,18,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-02 21:22:00,192.168.1.32,server2,failure,0,9240.0,21,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 02:17:00,203.0.113.7,server1,success,1,17700.0,2,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 04:38:00,172.16.0.37,server3,success,1,8460.0,4,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 05:51:00,10.0.0.37,server1,failure,0,4380.0,5,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 07:23:00,172.16.0.4,server1,failure,0,5520.0,7,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 07:43:00,192.168.1.29,server1,failure,0,1200.0,7,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 10:52:00,192.168.1.11,server3,failure,0,11340.0,10,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 13:51:00,172.16.0.42,server2,failure,0,10740.0,13,1,"频繁登录失败, 固定频率多账号尝试",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 15:36:00,192.168.1.43,server2,failure,0,6300.0,15,1,"频繁登录失败, 固定频率多账号尝试",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 17:44:00,10.0.0.20,server3,success,1,7680.0,17,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-03 18:22:00,10.0.0.35,server3,success,1,2280.0,18,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-04 01:08:00,172.16.0.21,server2,success,1,24360.0,1,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-04 01:52:00,10.0.0.20,server3,success,1,2640.0,1,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-04 03:45:00,192.168.1.44,server3,success,1,6780.0,3,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-04 06:07:00,203.0.113.10,server3,failure,0,8520.0,6,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-04 08:18:00,203.0.113.1,server1,success,1,7860.0,8,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-04 10:03:00,172.16.0.23,server1,success,1,6300.0,10,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-04 22:22:00,172.16.0.37,server1,success,1,44340.0,22,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-05 00:11:00,203.0.113.39,server3,success,1,6540.0,0,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-05 01:25:00,10.0.0.39,server3,success,1,4440.0,1,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-05 01:44:00,192.168.1.2,server3,success,1,1140.0,1,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-05 09:30:00,10.0.0.28,server3,success,1,27960.0,9,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-05 16:48:00,172.16.0.17,server3,success,1,26280.0,16,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-05 21:03:00,192.168.1.44,server1,success,1,15300.0,21,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-05 21:31:00,203.0.113.40,server3,success,1,1680.0,21,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-06 06:32:00,203.0.113.44,server2,success,1,32460.0,6,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-06 06:40:00,10.0.0.40,server1,failure,0,480.0,6,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-06 07:35:00,172.16.0.31,server2,success,1,3300.0,7,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-06 08:03:00,192.168.1.40,server3,failure,0,1680.0,8,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-06 09:47:00,192.168.1.17,server2,success,1,6240.0,9,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-06 11:24:00,203.0.113.12,server2,success,1,5820.0,11,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-06 17:01:00,10.0.0.34,server3,success,1,20220.0,17,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-06 19:39:00,203.0.113.40,server1,success,1,9480.0,19,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-07 02:48:00,10.0.0.22,server3,success,1,25740.0,2,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-07 06:10:00,203.0.113.6,server3,success,1,12120.0,6,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-07 12:56:00,192.168.1.35,server1,failure,0,24360.0,12,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-07 13:57:00,10.0.0.36,server2,failure,0,3660.0,13,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-07 20:43:00,172.16.0.1,server2,failure,0,24360.0,20,1,固定频率多账号尝试,0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user68,2023-01-20 00:38:00,198.51.100.39,server1,success,1,1050900.0,0,1,"固定频率多账号尝试, 非正常源地址登录",0.8286277997269567,-1.062522857822842,1.8962581310615574,1,1
user69,2023-01-01 01:16:00,172.16.0.4,server3,success,1,,1,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 05:37:00,10.0.0.23,server2,failure,0,15660.0,5,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 06:22:00,192.168.1.1,server1,success,1,2700.0,6,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 08:43:00,10.0.0.12,server2,success,1,8460.0,8,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 10:31:00,192.168.1.16,server1,success,1,6480.0,10,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 12:01:00,10.0.0.12,server1,success,1,5400.0,12,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 12:38:00,192.168.1.5,server2,failure,0,2220.0,12,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 17:49:00,10.0.0.41,server2,success,1,18660.0,17,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 19:19:00,203.0.113.25,server2,success,1,5400.0,19,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 21:52:00,10.0.0.22,server3,success,1,9180.0,21,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-01 22:22:00,172.16.0.21,server1,success,1,1800.0,22,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-02 00:51:00,192.168.1.19,server1,success,1,8940.0,0,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-02 03:36:00,203.0.113.33,server3,success,1,9900.0,3,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-02 09:46:00,192.168.1.36,server2,success,1,22200.0,9,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-02 20:15:00,10.0.0.46,server1,success,1,37740.0,20,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-02 23:39:00,192.168.1.43,server3,success,1,12240.0,23,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-03 00:51:00,10.0.0.38,server3,success,1,4320.0,0,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-03 01:36:00,172.16.0.37,server2,success,1,2700.0,1,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-03 02:22:00,172.16.0.43,server3,success,1,2760.0,2,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-03 04:28:00,10.0.0.47,server3,success,1,7560.0,4,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-03 10:54:00,172.16.0.40,server3,success,1,23160.0,10,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-03 16:37:00,192.168.1.10,server2,success,1,20580.0,16,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-03 16:47:00,192.168.1.2,server2,success,1,600.0,16,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-03 22:34:00,203.0.113.34,server3,failure,0,20820.0,22,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-03 22:57:00,172.16.0.27,server3,success,1,1380.0,22,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-04 11:13:00,10.0.0.37,server2,success,1,44160.0,11,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-04 11:18:00,192.168.1.21,server2,success,1,300.0,11,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-04 12:46:00,192.168.1.20,server3,success,1,5280.0,12,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-04 14:16:00,192.168.1.48,server1,success,1,5400.0,14,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-04 15:25:00,203.0.113.26,server3,success,1,4140.0,15,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-04 18:01:00,10.0.0.10,server3,failure,0,9360.0,18,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-04 19:18:00,203.0.113.40,server1,success,1,4620.0,19,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-04 23:07:00,172.16.0.13,server1,success,1,13740.0,23,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-04 23:22:00,10.0.0.32,server1,success,1,900.0,23,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 00:18:00,172.16.0.26,server1,failure,0,3360.0,0,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 00:22:00,192.168.1.44,server1,success,1,240.0,0,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 02:41:00,192.168.1.49,server1,success,1,8340.0,2,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 03:22:00,10.0.0.8,server1,success,1,2460.0,3,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 06:46:00,192.168.1.42,server2,success,1,12240.0,6,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 07:46:00,10.0.0.47,server2,success,1,3600.0,7,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 10:12:00,203.0.113.45,server1,success,1,8760.0,10,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 13:48:00,203.0.113.15,server1,success,1,12960.0,13,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 15:39:00,10.0.0.29,server1,success,1,6660.0,15,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 16:40:00,203.0.113.16,server3,success,1,3660.0,16,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-05 22:59:00,192.168.1.26,server1,success,1,22740.0,22,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-06 05:19:00,192.168.1.33,server3,failure,0,22800.0,5,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-06 18:16:00,203.0.113.42,server2,success,1,46620.0,18,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-06 20:46:00,192.168.1.4,server3,success,1,9000.0,20,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-06 21:10:00,192.168.1.49,server2,success,1,1440.0,21,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-06 21:46:00,203.0.113.6,server3,failure,0,2160.0,21,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-06 23:10:00,10.0.0.27,server2,success,1,5040.0,23,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-07 04:55:00,203.0.113.14,server3,success,1,20700.0,4,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
user69,2023-01-07 08:50:00,172.16.0.48,server2,success,1,14100.0,8,1,固定频率多账号尝试,-1.0857881513663572,1.44326677489244,-0.8007529713912429,1,1
